country_name,country_iso3,year,jja_temperature_C,jja_anomaly_C,jun_temperature_C,jul_temperature_C,aug_temperature_C
Belgium,BEL,1915,16.452,-0.055,16.849,16.356,16.15
Belgium,BEL,1916,15.209,-1.297,12.76,15.981,16.887
Belgium,BEL,1917,17.275,0.768,18.149,17.194,16.482
Belgium,BEL,1918,15.762,-0.744,13.773,16.831,16.683
Belgium,BEL,1919,15.557,-0.949,15.34,14.295,17.037
Belgium,BEL,1920,15.777,-0.73,15.82,16.67,14.841
Belgium,BEL,1921,17.505,0.999,15.542,19.606,17.368
Belgium,BEL,1922,15.558,-0.949,15.721,15.548,15.405
Belgium,BEL,1923,15.889,-0.618,12.041,19.08,16.546
Belgium,BEL,1924,15.672,-0.835,15.468,16.929,14.619
Belgium,BEL,1925,16.671,0.164,15.467,18.024,16.521
Belgium,BEL,1926,16.077,-0.43,13.92,17.565,16.746
Belgium,BEL,1927,16.083,-0.424,14.217,17.202,16.83
Belgium,BEL,1928,16.614,0.108,14.561,18.393,16.889
Belgium,BEL,1929,16.456,-0.05,14.564,17.818,16.987
Belgium,BEL,1930,17.008,0.501,17.87,16.285,16.869
Belgium,BEL,1931,16.297,-0.21,16.368,16.809,15.713
Belgium,BEL,1932,17.388,0.881,15.199,17.409,19.556
Belgium,BEL,1933,17.303,0.796,15.038,18.531,18.34
Belgium,BEL,1934,17.135,0.628,16.228,18.446,16.73
Belgium,BEL,1935,17.52,1.013,16.843,18.205,17.512
Belgium,BEL,1936,16.611,0.104,16.29,16.566,16.976
Belgium,BEL,1937,17.013,0.506,16.04,17.25,17.748
Belgium,BEL,1938,16.852,0.345,16.16,16.652,17.744
Belgium,BEL,1939,16.956,0.449,16.348,16.914,17.606
Belgium,BEL,1940,16.097,-0.409,16.754,16.082,15.456
Belgium,BEL,1941,16.948,0.441,16.785,18.738,15.32
Belgium,BEL,1942,16.568,0.062,15.098,16.415,18.192
Belgium,BEL,1943,16.763,0.256,14.792,17.798,17.698
Belgium,BEL,1944,17.1,0.593,14.422,17.247,19.631
Belgium,BEL,1945,17.212,0.706,16.666,18.375,16.596
Belgium,BEL,1946,16.151,-0.356,14.359,17.913,16.18
Belgium,BEL,1947,19.084,2.577,17.796,19.301,20.154
Belgium,BEL,1948,16.19,-0.316,15.486,16.439,16.646
Belgium,BEL,1949,16.793,0.287,14.568,18.177,17.635
Belgium,BEL,1950,17.892,1.385,17.843,18.186,17.647
Belgium,BEL,1951,16.378,-0.129,15.212,17.105,16.816
Belgium,BEL,1952,17.311,0.804,15.831,18.353,17.749
Belgium,BEL,1953,16.577,0.071,15.638,17.071,17.023
Belgium,BEL,1954,15.395,-1.112,15.254,14.794,16.137
Belgium,BEL,1955,16.897,0.39,15.08,17.778,17.832
Belgium,BEL,1956,14.855,-1.652,13.026,16.893,14.645
Belgium,BEL,1957,16.953,0.447,16.8,18.172,15.888
Belgium,BEL,1958,16.494,-0.012,14.887,17.119,17.477
Belgium,BEL,1959,17.96,1.453,16.392,19.497,17.99
Belgium,BEL,1960,16.097,-0.409,16.445,15.497,16.35
Belgium,BEL,1961,16.007,-0.5,15.665,15.77,16.585
Belgium,BEL,1962,15.327,-1.18,14.363,15.461,16.156
Belgium,BEL,1963,16.117,-0.39,15.621,17.081,15.648
Belgium,BEL,1964,16.996,0.489,15.982,18.012,16.994
Belgium,BEL,1965,15.558,-0.948,15.42,15.256,15.999
Belgium,BEL,1966,16.323,-0.184,17.034,15.716,16.218
Belgium,BEL,1967,16.92,0.413,14.987,18.783,16.989
Belgium,BEL,1968,16.306,-0.201,15.351,16.586,16.981
Belgium,BEL,1969,16.972,0.465,14.961,18.57,17.385
Belgium,BEL,1970,17.025,0.519,17.537,16.176,17.363
Belgium,BEL,1971,16.736,0.229,14.306,18.277,17.625
Belgium,BEL,1972,15.903,-0.604,13.962,17.664,16.083
Belgium,BEL,1973,17.735,1.228,16.759,17.434,19.012
Belgium,BEL,1974,16.108,-0.399,15.13,15.861,17.333
Belgium,BEL,1975,17.806,1.299,15.237,18.399,19.781
Belgium,BEL,1976,19.03,2.523,18.742,20.22,18.128
Belgium,BEL,1977,15.966,-0.541,14.719,16.897,16.281
Belgium,BEL,1978,15.409,-1.098,14.911,15.732,15.583
Belgium,BEL,1979,16.085,-0.422,15.793,16.609,15.852
Belgium,BEL,1980,15.955,-0.552,14.854,15.616,17.394
Belgium,BEL,1981,16.307,-0.2,14.991,16.753,17.176
Belgium,BEL,1982,17.698,1.191,16.863,18.854,17.377
Belgium,BEL,1983,18.778,2.272,16.646,20.909,18.78
Belgium,BEL,1984,16.428,-0.079,14.354,16.825,18.104
Belgium,BEL,1985,16.071,-0.435,14.105,17.82,16.289
Belgium,BEL,1986,16.911,0.405,16.943,17.514,16.277
Belgium,BEL,1987,16.125,-0.381,14.366,17.227,16.783
Belgium,BEL,1988,16.269,-0.238,15.072,16.354,17.38
Belgium,BEL,1989,17.451,0.945,15.735,18.652,17.967
Belgium,BEL,1990,17.288,0.781,15.203,17.321,19.339
Belgium,BEL,1991,16.996,0.49,13.372,18.942,18.675
Belgium,BEL,1992,17.976,1.469,16.594,18.634,18.699
Belgium,BEL,1993,16.402,-0.105,16.489,16.798,15.919
Belgium,BEL,1994,18.596,2.089,16.192,21.513,18.083
Belgium,BEL,1995,18.447,1.941,14.844,20.654,19.844
Belgium,BEL,1996,16.734,0.228,16.021,16.749,17.433
Belgium,BEL,1997,18.095,1.588,15.996,17.415,20.874
Belgium,BEL,1998,16.762,0.255,16.417,16.49,17.379
Belgium,BEL,1999,17.625,1.118,15.49,19.406,17.979
Belgium,BEL,2000,16.834,0.327,16.777,15.552,18.173
Belgium,BEL,2001,17.747,1.24,15.355,18.792,19.094
Belgium,BEL,2002,17.786,1.279,17.114,17.679,18.564
Belgium,BEL,2003,19.648,3.142,19.018,19.305,20.622
Belgium,BEL,2004,17.453,0.947,16.023,17.322,19.015
Belgium,BEL,2005,17.46,0.953,17.624,18.321,16.435
Belgium,BEL,2006,18.675,2.169,17.008,22.619,16.399
Belgium,BEL,2007,17.181,0.674,17.478,17.188,16.876
Belgium,BEL,2008,17.272,0.765,16.314,17.905,17.597
Belgium,BEL,2009,17.847,1.341,15.968,18.534,19.04
Belgium,BEL,2010,18.069,1.562,16.942,20.207,17.058
Belgium,BEL,2011,16.753,0.246,16.626,16.056,17.576
Belgium,BEL,2012,17.27,0.764,15.476,17.32,19.015
Belgium,BEL,2013,17.916,1.41,15.613,19.838,18.298
Belgium,BEL,2014,17.258,0.751,16.357,19.154,16.263
Belgium,BEL,2015,18.264,1.757,16.281,19.157,19.354
Belgium,BEL,2016,17.976,1.469,16.671,18.691,18.566
Belgium,BEL,2017,18.514,2.007,18.855,18.66,18.026
Belgium,BEL,2018,19.523,3.016,17.752,21.421,19.395
Belgium,BEL,2019,19.047,2.54,18.608,19.388,19.145
Belgium,BEL,2020,18.653,2.146,17.335,17.852,20.772
Bulgaria,BGR,1750,20.615,0.412,18.871,21.534,21.44
Bulgaria,BGR,1751,20.706,0.502,18.154,22.371,21.592
Bulgaria,BGR,1752,20.578,0.375,20.026,22.004,19.704
Bulgaria,BGR,1753,20.217,0.013,19.393,21.265,19.992
Bulgaria,BGR,1754,20.38,0.176,19.818,21.184,20.137
Bulgaria,BGR,1755,20.547,0.343,20.671,21.646,19.323
Bulgaria,BGR,1756,20.58,0.376,20.171,20.974,20.594
Bulgaria,BGR,1757,22.637,2.433,21.365,23.908,22.637
Bulgaria,BGR,1758,19.029,-1.174,18.793,19.768,18.526
Bulgaria,BGR,1759,20.206,0.003,19.495,20.437,20.686
Bulgaria,BGR,1760,19.441,-0.762,18.59,19.926,19.807
Bulgaria,BGR,1761,22.353,2.15,21.233,24.379,21.448
Bulgaria,BGR,1762,20.111,-0.092,18.481,21.047,20.805
Bulgaria,BGR,1774,21.63,1.427,20.802,22.74,21.349
Bulgaria,BGR,1775,20.545,0.342,18.445,21.34,21.85
Bulgaria,BGR,1776,20.156,-0.048,18.822,20.406,21.239
Bulgaria,BGR,1777,18.951,-1.253,17.942,19.131,19.779
Bulgaria,BGR,1778,19.779,-0.424,17.399,21.965,19.973
Bulgaria,BGR,1779,18.638,-1.565,16.753,19.235,19.926
Bulgaria,BGR,1780,19.824,-0.379,18.988,21.27,19.214
Bulgaria,BGR,1781,20.938,0.735,18.473,21.645,22.697
Bulgaria,BGR,1782,21.157,0.953,19.168,22.166,22.136
Bulgaria,BGR,1783,20.682,0.478,20.346,20.236,21.463
Bulgaria,BGR,1784,21.132,0.929,19.069,21.648,22.68
Bulgaria,BGR,1785,20.146,-0.057,18.677,20.621,21.14
Bulgaria,BGR,1786,19.885,-0.318,18.467,21.155,20.033
Bulgaria,BGR,1787,20.755,0.552,20.004,21.039,21.222
Bulgaria,BGR,1788,21.378,1.175,20.208,23.936,19.991
Bulgaria,BGR,1789,20.247,0.044,18.148,22.13,20.463
Bulgaria,BGR,1790,20.349,0.146,19.909,20.33,20.808
Bulgaria,BGR,1791,20.327,0.124,18.552,20.639,21.791
Bulgaria,BGR,1792,20.509,0.305,20.067,21.626,19.833
Bulgaria,BGR,1793,20.155,-0.048,18.116,21.676,20.674
Bulgaria,BGR,1794,20.116,-0.088,18.807,21.479,20.061
Bulgaria,BGR,1795,20.205,0.001,19.334,20.461,20.819
Bulgaria,BGR,1796,20.732,0.528,19.34,21.284,21.571
Bulgaria,BGR,1797,21.235,1.031,20.075,21.676,21.953
Bulgaria,BGR,1798,20.75,0.547,18.86,21.722,21.669
Bulgaria,BGR,1799,20.28,0.077,18.398,21.051,21.391
Bulgaria,BGR,1800,19.673,-0.53,18.236,19.946,20.837
Bulgaria,BGR,1801,19.763,-0.44,18.176,21.902,19.211
Bulgaria,BGR,1802,21.312,1.109,19.847,22.334,21.755
Bulgaria,BGR,1803,20.484,0.281,18.613,21.328,21.512
Bulgaria,BGR,1804,20.595,0.392,18.878,22.293,20.614
Bulgaria,BGR,1805,19.953,-0.251,19.043,20.578,20.237
Bulgaria,BGR,1806,19.655,-0.549,18.002,20.606,20.356
Bulgaria,BGR,1807,21.068,0.864,18.525,21.645,23.033
Bulgaria,BGR,1808,20.27,0.067,18.364,21.383,21.063
Bulgaria,BGR,1809,19.902,-0.301,18.985,19.961,20.761
Bulgaria,BGR,1810,18.889,-1.314,16.51,20.437,19.72
Bulgaria,BGR,1811,21.003,0.8,19.883,21.424,21.702
Bulgaria,BGR,1812,20.442,0.238,18.743,21.284,21.298
Bulgaria,BGR,1813,18.44,-1.763,17.493,18.942,18.885
Bulgaria,BGR,1814,19.274,-0.93,17.399,20.433,19.989
Bulgaria,BGR,1815,19.076,-1.127,18.294,19.638,19.296
Bulgaria,BGR,1816,18.74,-1.464,17.972,19.184,19.063
Bulgaria,BGR,1817,20.153,-0.051,17.953,20.734,21.771
Bulgaria,BGR,1818,19.446,-0.757,18.079,20.367,19.893
Bulgaria,BGR,1819,19.283,-0.921,18.021,19.982,19.845
Bulgaria,BGR,1820,20.003,-0.201,18.085,20.06,21.863
Bulgaria,BGR,1821,18.287,-1.916,16.343,19.091,19.427
Bulgaria,BGR,1822,20.875,0.671,20.17,21.878,20.576
Bulgaria,BGR,1823,20.472,0.269,19.383,20.945,21.089
Bulgaria,BGR,1824,20.495,0.292,18.657,20.893,21.935
Bulgaria,BGR,1825,19.693,-0.51,18.464,20.39,20.225
Bulgaria,BGR,1826,20.463,0.259,17.72,22.334,21.334
Bulgaria,BGR,1827,21.064,0.86,19.842,22.483,20.866
Bulgaria,BGR,1828,21.264,1.061,20.062,22.824,20.907
Bulgaria,BGR,1829,19.22,-0.983,16.932,20.789,19.94
Bulgaria,BGR,1830,20.94,0.737,19.647,21.381,21.793
Bulgaria,BGR,1831,19.407,-0.797,18.389,20.585,19.246
Bulgaria,BGR,1832,18.748,-1.455,17.593,18.982,19.669
Bulgaria,BGR,1833,19.98,-0.224,20.54,20.464,18.935
Bulgaria,BGR,1834,21.012,0.809,19.724,22.081,21.232
Bulgaria,BGR,1835,19.631,-0.572,18.963,20.692,19.238
Bulgaria,BGR,1836,19.294,-0.909,18.946,19.719,19.217
Bulgaria,BGR,1837,19.257,-0.946,17.84,19.156,20.776
Bulgaria,BGR,1838,18.776,-1.427,18.086,19.455,18.787
Bulgaria,BGR,1839,21.032,0.829,20.095,21.47,21.532
Bulgaria,BGR,1840,20.072,-0.132,18.131,21.937,20.147
Bulgaria,BGR,1841,21.207,1.004,19.68,22.926,21.015
Bulgaria,BGR,1842,20.015,-0.189,18.996,20.842,20.206
Bulgaria,BGR,1843,19.109,-1.094,17.834,19.876,19.618
Bulgaria,BGR,1844,19.486,-0.718,18.308,20.344,19.805
Bulgaria,BGR,1845,20.338,0.135,18.965,22.276,19.774
Bulgaria,BGR,1846,20.879,0.676,18.203,22.149,22.286
Bulgaria,BGR,1847,20.401,0.197,18.036,21.33,21.836
Bulgaria,BGR,1848,21.755,1.552,21.96,21.906,21.4
Bulgaria,BGR,1849,20.369,0.165,20.174,20.567,20.365
Bulgaria,BGR,1850,21.006,0.802,19.815,20.896,22.306
Bulgaria,BGR,1851,19.845,-0.358,17.745,20.785,21.005
Bulgaria,BGR,1852,20.047,-0.156,19.147,20.711,20.284
Bulgaria,BGR,1853,20.81,0.607,19.09,22.189,21.151
Bulgaria,BGR,1854,20.126,-0.077,18.353,21.748,20.277
Bulgaria,BGR,1855,20.499,0.295,20.1,21.119,20.277
Bulgaria,BGR,1856,20.168,-0.035,19.543,19.972,20.989
Bulgaria,BGR,1857,19.027,-1.176,17.38,20.131,19.571
Bulgaria,BGR,1858,19.891,-0.313,17.984,21.61,20.078
Bulgaria,BGR,1859,20.453,0.25,17.735,21.487,22.137
Bulgaria,BGR,1860,21.035,0.832,20.453,20.622,22.03
Bulgaria,BGR,1861,20.807,0.604,19.648,21.739,21.034
Bulgaria,BGR,1862,20.8,0.597,20.188,21.538,20.675
Bulgaria,BGR,1863,20.456,0.253,19.419,20.703,21.246
Bulgaria,BGR,1864,19.569,-0.635,19.404,19.892,19.41
Bulgaria,BGR,1865,19.888,-0.315,17.301,21.351,21.012
Bulgaria,BGR,1866,20.49,0.287,19.615,21.862,19.994
Bulgaria,BGR,1867,19.621,-0.582,18.124,20.91,19.829
Bulgaria,BGR,1868,20.535,0.332,20.081,20.794,20.73
Bulgaria,BGR,1869,20.179,-0.025,19.04,20.373,21.123
Bulgaria,BGR,1870,19.836,-0.368,18.468,21.227,19.812
Bulgaria,BGR,1871,20.379,0.175,18.186,21.803,21.147
Bulgaria,BGR,1872,19.591,-0.612,18.122,20.404,20.247
Bulgaria,BGR,1873,20.424,0.22,17.709,21.751,21.811
Bulgaria,BGR,1874,20.631,0.428,19.364,21.7,20.83
Bulgaria,BGR,1875,20.767,0.564,21.254,21.176,19.872
Bulgaria,BGR,1876,19.974,-0.229,19.007,20.632,20.284
Bulgaria,BGR,1877,20.464,0.261,19.057,20.715,21.621
Bulgaria,BGR,1878,19.967,-0.237,18.932,20.393,20.575
Bulgaria,BGR,1879,20.85,0.646,20.519,21.065,20.965
Bulgaria,BGR,1880,20.414,0.21,19.326,22.154,19.761
Bulgaria,BGR,1881,19.932,-0.271,17.669,20.682,21.446
Bulgaria,BGR,1882,19.608,-0.595,17.501,21.912,19.411
Bulgaria,BGR,1883,20.669,0.466,19.326,21.858,20.824
Bulgaria,BGR,1884,18.531,-1.672,17.337,19.83,18.426
Bulgaria,BGR,1885,19.938,-0.266,18.871,20.95,19.992
Bulgaria,BGR,1886,19.629,-0.574,18.675,19.713,20.5
Bulgaria,BGR,1887,19.954,-0.249,17.573,21.686,20.604
Bulgaria,BGR,1888,20.105,-0.098,18.843,21.451,20.021
Bulgaria,BGR,1889,20.582,0.379,19.224,21.725,20.798
Bulgaria,BGR,1890,20.821,0.617,17.373,21.92,23.169
Bulgaria,BGR,1891,20.834,0.631,19.289,21.497,21.717
Bulgaria,BGR,1892,20.472,0.269,19.566,20.34,21.51
Bulgaria,BGR,1893,19.475,-0.728,17.967,20.72,19.738
Bulgaria,BGR,1894,20.227,0.024,18.231,22.07,20.38
Bulgaria,BGR,1895,20.25,0.047,17.993,22.331,20.427
Bulgaria,BGR,1896,20.572,0.368,18.872,21.295,21.548
Bulgaria,BGR,1897,20.326,0.122,18.328,21.643,21.006
Bulgaria,BGR,1898,19.764,-0.439,18.839,20.294,20.16
Bulgaria,BGR,1899,19.292,-0.911,18.06,20.75,19.067
Bulgaria,BGR,1900,20.188,-0.015,18.701,21.254,20.609
Bulgaria,BGR,1901,19.998,-0.205,19.323,20.727,19.945
Bulgaria,BGR,1902,19.71,-0.493,18.313,20.165,20.652
Bulgaria,BGR,1903,19.352,-0.852,17.69,19.948,20.417
Bulgaria,BGR,1904,20.54,0.337,19.175,21.583,20.863
Bulgaria,BGR,1905,20.729,0.525,18.193,21.964,22.029
Bulgaria,BGR,1906,19.709,-0.495,18.444,21.066,19.616
Bulgaria,BGR,1907,20.108,-0.095,18.94,20.765,20.619
Bulgaria,BGR,1908,20.099,-0.104,19.625,20.406,20.267
Bulgaria,BGR,1909,20.774,0.57,19.077,21.43,21.814
Bulgaria,BGR,1910,20.015,-0.189,18.558,20.499,20.987
Bulgaria,BGR,1911,19.786,-0.417,18.273,20.244,20.842
Bulgaria,BGR,1912,19.538,-0.666,19.324,19.74,19.549
Bulgaria,BGR,1913,18.71,-1.494,17.845,19.253,19.031
Bulgaria,BGR,1914,19.255,-0.948,17.598,20.335,19.832
Bulgaria,BGR,1915,19.825,-0.378,18.942,21.204,19.329
Bulgaria,BGR,1916,20.461,0.257,20.125,21.513,19.744
Bulgaria,BGR,1917,20.398,0.195,18.535,20.741,21.919
Bulgaria,BGR,1918,19.724,-0.48,17.888,20.92,20.363
Bulgaria,BGR,1919,18.842,-1.361,17.62,19.82,19.086
Bulgaria,BGR,1920,20.233,0.03,18.471,21.454,20.774
Bulgaria,BGR,1921,20.024,-0.179,17.2,20.991,21.882
Bulgaria,BGR,1922,20.916,0.713,19.392,22.151,21.205
Bulgaria,BGR,1923,19.616,-0.587,18.257,20.506,20.086
Bulgaria,BGR,1924,20.369,0.165,20.101,20.812,20.193
Bulgaria,BGR,1925,19.393,-0.811,17.008,20.811,20.359
Bulgaria,BGR,1926,19.253,-0.95,19.037,20.293,18.43
Bulgaria,BGR,1927,21.553,1.35,20.453,22.079,22.127
Bulgaria,BGR,1928,20.719,0.516,18.195,22.394,21.568
Bulgaria,BGR,1929,20.988,0.785,19.224,20.63,23.111
Bulgaria,BGR,1930,20.001,-0.202,18.164,21.111,20.728
Bulgaria,BGR,1931,21.439,1.236,20.198,22.552,21.568
Bulgaria,BGR,1932,20.373,0.17,18.617,21.617,20.886
Bulgaria,BGR,1933,18.824,-1.38,17.036,19.623,19.812
Bulgaria,BGR,1934,20.441,0.238,19.079,21.174,21.07
Bulgaria,BGR,1935,20.349,0.146,19.709,20.43,20.909
Bulgaria,BGR,1936,20.508,0.305,18.182,22.907,20.435
Bulgaria,BGR,1937,20.768,0.565,19.714,21.918,20.672
Bulgaria,BGR,1938,21.446,1.242,19.601,22.8,21.936
Bulgaria,BGR,1939,20.572,0.369,19.022,22.11,20.584
Bulgaria,BGR,1940,19.361,-0.842,18.236,21.327,18.52
Bulgaria,BGR,1941,19.768,-0.435,18.364,20.525,20.416
Bulgaria,BGR,1942,20.383,0.179,20.067,20.484,20.597
Bulgaria,BGR,1943,19.823,-0.38,17.379,20.291,21.799
Bulgaria,BGR,1944,19.835,-0.368,19.155,20.417,19.933
Bulgaria,BGR,1945,21.234,1.031,19.403,21.822,22.477
Bulgaria,BGR,1946,22.306,2.103,20.305,22.96,23.653
Bulgaria,BGR,1947,20.794,0.59,19.838,21.977,20.566
Bulgaria,BGR,1948,19.894,-0.309,17.949,20.217,21.516
Bulgaria,BGR,1949,18.887,-1.317,17.574,20.1,18.986
Bulgaria,BGR,1950,21.418,1.215,19.495,22.994,21.766
Bulgaria,BGR,1951,21.047,0.844,19.437,21.48,22.224
Bulgaria,BGR,1952,21.389,1.186,18.671,21.558,23.939
Bulgaria,BGR,1953,21.074,0.871,19.914,22.259,21.05
Bulgaria,BGR,1954,21.5,1.297,20.896,21.886,21.718
Bulgaria,BGR,1955,19.498,-0.706,18.418,20.818,19.257
Bulgaria,BGR,1956,20.364,0.161,18.165,20.702,22.225
Bulgaria,BGR,1957,20.941,0.738,19.965,21.439,21.42
Bulgaria,BGR,1958,20.852,0.648,18.977,21.571,22.007
Bulgaria,BGR,1959,19.933,-0.271,17.614,21.599,20.585
Bulgaria,BGR,1960,19.837,-0.366,18.351,19.942,21.219
Bulgaria,BGR,1961,20.07,-0.133,19.082,20.397,20.732
Bulgaria,BGR,1962,20.771,0.567,18.346,21.291,22.675
Bulgaria,BGR,1963,21.324,1.121,19.489,21.927,22.557
Bulgaria,BGR,1964,20.098,-0.105,19.999,20.548,19.747
Bulgaria,BGR,1965,20.048,-0.155,19.339,21.622,19.183
Bulgaria,BGR,1966,20.223,0.019,17.824,21.267,21.577
Bulgaria,BGR,1967,20.106,-0.098,17.63,21.034,21.653
Bulgaria,BGR,1968,19.886,-0.318,19.215,20.939,19.503
Bulgaria,BGR,1969,19.562,-0.641,18.645,19.234,20.808
Bulgaria,BGR,1970,20.208,0.004,18.706,21.331,20.586
Bulgaria,BGR,1971,19.862,-0.341,18.616,19.641,21.329
Bulgaria,BGR,1972,20.741,0.538,20.265,21.422,20.536
Bulgaria,BGR,1973,19.552,-0.652,18.21,20.859,19.586
Bulgaria,BGR,1974,19.79,-0.413,18.157,20.186,21.028
Bulgaria,BGR,1975,20.027,-0.176,19.178,21.026,19.878
Bulgaria,BGR,1976,18.268,-1.935,17.4,20.11,17.294
Bulgaria,BGR,1977,20.104,-0.099,18.47,21.156,20.687
Bulgaria,BGR,1978,19.395,-0.809,18.597,20.259,19.328
Bulgaria,BGR,1979,19.914,-0.289,20.402,19.576,19.764
Bulgaria,BGR,1980,19.715,-0.488,18.421,20.82,19.904
Bulgaria,BGR,1981,20.225,0.022,20.481,20.138,20.057
Bulgaria,BGR,1982,19.975,-0.229,19.507,19.897,20.52
Bulgaria,BGR,1983,19.57,-0.634,17.652,21.373,19.684
Bulgaria,BGR,1984,19.011,-1.193,18.132,19.722,19.178
Bulgaria,BGR,1985,20.257,0.054,18.434,20.761,21.577
Bulgaria,BGR,1986,20.439,0.235,19.19,20.09,22.036
Bulgaria,BGR,1987,20.982,0.778,19.653,23.094,20.198
Bulgaria,BGR,1988,21.604,1.401,18.999,23.609,22.204
Bulgaria,BGR,1989,19.842,-0.362,17.478,20.609,21.438
Bulgaria,BGR,1990,20.612,0.409,19.029,21.701,21.106
Bulgaria,BGR,1991,20.316,0.112,19.473,21.164,20.31
Bulgaria,BGR,1992,21.094,0.891,19.029,20.483,23.771
Bulgaria,BGR,1993,20.922,0.719,19.74,21.185,21.841
Bulgaria,BGR,1994,21.283,1.08,19.278,22.065,22.507
Bulgaria,BGR,1995,20.969,0.766,20.345,22.08,20.482
Bulgaria,BGR,1996,21.063,0.86,20.332,21.627,21.23
Bulgaria,BGR,1997,20.186,-0.018,19.983,21.126,19.448
Bulgaria,BGR,1998,21.735,1.532,20.309,22.325,22.571
Bulgaria,BGR,1999,21.814,1.611,20.433,22.683,22.327
Bulgaria,BGR,2000,21.921,1.718,20.056,23.063,22.644
Bulgaria,BGR,2001,21.777,1.574,18.733,23.204,23.394
Bulgaria,BGR,2002,21.708,1.505,20.793,23.338,20.994
Bulgaria,BGR,2003,22.466,2.262,21.612,22.205,23.58
Bulgaria,BGR,2004,20.536,0.333,19.168,21.334,21.107
Bulgaria,BGR,2005,20.342,0.138,18.298,21.58,21.147
Bulgaria,BGR,2006,21.104,0.901,19.481,21.465,22.367
Bulgaria,BGR,2007,23.102,2.899,21.916,24.411,22.98
Bulgaria,BGR,2008,22.049,1.846,20.637,22.01,23.5
Bulgaria,BGR,2009,21.758,1.555,20.366,22.768,22.14
Bulgaria,BGR,2010,22.21,2.006,19.965,22.36,24.304
Bulgaria,BGR,2011,21.587,1.384,19.809,22.717,22.236
Bulgaria,BGR,2012,23.625,3.422,21.872,25.341,23.663
Bulgaria,BGR,2013,21.787,1.584,20.191,21.881,23.29
Bulgaria,BGR,2014,21.132,0.929,19.161,21.755,22.481
Bulgaria,BGR,2015,22.005,1.801,19.39,23.52,23.104
Bulgaria,BGR,2016,22.264,2.061,21.338,23.022,22.432
Bulgaria,BGR,2017,22.321,2.118,21.178,22.666,23.12
Bulgaria,BGR,2018,21.933,1.73,20.618,22.099,23.082
Bulgaria,BGR,2019,22.43,2.227,21.77,22.071,23.45
Bulgaria,BGR,2020,21.884,1.681,19.75,22.698,23.205
Cyprus,CYP,1819,24.016,-1.788,22.227,24.501,25.319
Cyprus,CYP,1821,23.749,-2.054,21.916,24.365,24.966
Cyprus,CYP,1840,25.572,-0.231,22.811,27.669,26.236
Cyprus,CYP,1843,24.708,-1.095,22.496,26.023,25.606
Cyprus,CYP,1844,25.203,-0.6,23.107,26.41,26.093
Cyprus,CYP,1845,25.652,-0.151,23.4,26.924,26.633
Cyprus,CYP,1846,25.721,-0.082,23.075,26.803,27.285
Cyprus,CYP,1847,26.147,0.344,24.268,27.351,26.823
Cyprus,CYP,1848,26.451,0.648,25.498,26.835,27.021
Cyprus,CYP,1849,25.497,-0.306,24.12,25.961,26.41
Cyprus,CYP,1850,25.783,-0.02,23.498,26.718,27.134
Cyprus,CYP,1851,25.748,-0.056,23.451,26.578,27.214
Cyprus,CYP,1852,25.468,-0.335,23.851,26.214,26.34
Cyprus,CYP,1853,26.239,0.436,24.416,27.098,27.203
Cyprus,CYP,1854,25.253,-0.55,23.449,26.179,26.131
Cyprus,CYP,1855,25.542,-0.261,24.365,26.116,26.146
Cyprus,CYP,1856,25.883,0.08,24.588,26.112,26.949
Cyprus,CYP,1857,24.666,-1.137,22.852,25.607,25.539
Cyprus,CYP,1858,25.741,-0.062,23.74,26.602,26.882
Cyprus,CYP,1859,25.284,-0.519,23.53,25.427,26.895
Cyprus,CYP,1860,26.897,1.094,25.71,27.196,27.785
Cyprus,CYP,1861,25.915,0.111,24.67,26.339,26.735
Cyprus,CYP,1862,26.031,0.227,25.786,26.466,25.84
Cyprus,CYP,1863,25.452,-0.352,24.045,26.259,26.051
Cyprus,CYP,1864,25.306,-0.497,24.258,25.528,26.132
Cyprus,CYP,1865,26.218,0.414,24.482,26.619,27.552
Cyprus,CYP,1866,26.313,0.51,23.301,28.106,27.532
Cyprus,CYP,1867,25.226,-0.577,24.148,25.466,26.065
Cyprus,CYP,1868,25.91,0.107,24.646,26.398,26.687
Cyprus,CYP,1869,27.14,1.336,26.796,26.009,28.614
Cyprus,CYP,1870,25.135,-0.668,22.844,25.996,26.566
Cyprus,CYP,1871,25.116,-0.687,23.034,25.835,26.479
Cyprus,CYP,1872,25.446,-0.357,23.536,25.91,26.892
Cyprus,CYP,1873,25.555,-0.248,23.1,26.183,27.382
Cyprus,CYP,1874,25.368,-0.435,23.536,26.248,26.32
Cyprus,CYP,1875,26.157,0.354,25.272,27.012,26.187
Cyprus,CYP,1876,25.747,-0.057,24.569,26.27,26.401
Cyprus,CYP,1877,25.967,0.164,24.019,26.811,27.072
Cyprus,CYP,1878,26.542,0.738,24.582,27.591,27.452
Cyprus,CYP,1879,26.652,0.849,25.497,27.831,26.628
Cyprus,CYP,1880,26.029,0.225,24.64,26.659,26.787
Cyprus,CYP,1881,25.634,-0.169,23.048,25.979,27.876
Cyprus,CYP,1882,24.709,-1.095,22.342,25.704,26.08
Cyprus,CYP,1883,25.646,-0.157,24.306,26.107,26.525
Cyprus,CYP,1884,24.622,-1.182,23.6,24.858,25.407
Cyprus,CYP,1885,25.631,-0.173,23.903,26.284,26.705
